"real,time","totl,time","missn,time","timer,time","zulu,time","local,time","hobbs,time","Vind,kias","Vind,keas","Vtrue,ktas","Vtrue,ktgs","Vind,mph","Vtrue,mphas","Vtrue,mphgs","elev,surf","ailrn,surf","ruddr,surf","nwhel,steer","pitch,deg","roll,deg","hding,true","hding,mag","lat,deg","lon,deg","alt,ftmsl","alt,ftagl","on,runwy","alt,ind","lat,orign","lon,orign","thro1,part"
2806.14355,1763.75671,63.57242,0.00000,5.50993,12.50993,0.02541,0.00000,0.00021,0.00021,0.00021,0.00000,0.00025,0.00025,0.02282,0.09275,-0.00004,-0.00320,-0.68399,0.12712,65.17732,64.65044,-6.27215,106.87901,87.92263,0.27443,1.00000,87.92264,-6.50000,107.00000,0.00000
2806.25903,1763.89954,63.71526,0.00000,5.50997,12.50997,0.02545,0.00000,0.00014,0.00014,0.00014,0.00000,0.00016,0.00016,0.09658,0.01935,-0.00001,-0.00107,-0.68427,0.12713,65.17720,64.65032,-6.27215,106.87901,87.92263,0.27443,1.00000,87.92263,-6.50000,107.00000,0.00000
2806.35889,1763.99963,63.81533,0.00000,5.51000,12.51000,0.02548,0.00000,0.00004,0.00004,0.00004,0.00000,0.00005,0.00005,0.09679,0.01963,-0.00001,-0.00107,-0.68437,0.12715,65.17716,64.65028,-6.27215,106.87901,87.92263,0.27443,1.00000,87.92263,-6.50000,107.00000,0.00000
2806.45752,1764.09814,63.91376,0.00000,5.51003,12.51003,0.02551,0.00000,0.00005,0.00005,0.00005,0.00000,0.00006,0.00006,0.09697,0.01978,-0.00001,-0.00107,-0.68432,0.12719,65.17687,64.64999,-6.27215,106.87901,87.92263,0.27443,1.00000,87.92262,-6.50000,107.00000,0.00000
2806.55566,1764.19641,64.01210,0.00000,5.51005,12.51005,0.02553,0.00000,0.00014,0.00014,0.00014,0.00000,0.00016,0.00016,0.09697,0.01978,-0.00001,-0.00107,-0.68425,0.12714,65.17687,64.64999,-6.27215,106.87901,87.92262,0.27442,1.00000,87.92259,-6.50000,107.00000,0.00000
2806.65576,1764.29639,64.11211,0.00000,5.51008,12.51008,0.02556,0.00000,0.00033,0.00033,0.00033,0.00000,0.00038,0.00038,0.09698,0.01978,-0.00001,-0.00107,-0.68438,0.12701,65.17687,64.64999,-6.27215,106.87901,87.92262,0.27442,1.00000,87.92262,-6.50000,107.00000,0.00000
2806.75220,1764.39282,64.20850,0.00000,5.51011,12.51011,0.02559,0.00000,0.00039,0.00039,0.00039,0.00000,0.00045,0.00045,0.09699,0.01978,-0.00001,-0.00107,-0.68473,0.12688,65.17687,64.64999,-6.27215,106.87901,87.92262,0.27442,1.00000,87.92262,-6.50000,107.00000,0.00000
2806.85522,1764.49597,64.31158,0.00000,5.51014,12.51014,0.02562,0.00000,0.00043,0.00043,0.00043,0.00000,0.00050,0.00050,0.09699,0.01978,-0.00001,-0.00107,-0.68522,0.12679,65.17686,64.64998,-6.27215,106.87901,87.92263,0.27442,1.00000,87.92264,-6.50000,107.00000,0.00000
2806.95435,1764.59497,64.41063,0.00000,5.51017,12.51017,0.02564,0.00000,0.00052,0.00052,0.00052,0.00000,0.00060,0.00060,0.09699,0.01978,-0.00001,-0.00107,-0.68572,0.12680,65.17686,64.64998,-6.27215,106.87901,87.92265,0.27444,1.00000,87.92264,-6.50000,107.00000,0.00000
2807.05420,1764.69482,64.51046,0.00000,5.51019,12.51019,0.02567,0.00000,0.00061,0.00061,0.00061,0.00000,0.00070,0.00070,0.09700,0.01990,-0.00002,-0.00107,-0.68628,0.12696,65.17685,64.64997,-6.27215,106.87901,87.92268,0.27447,1.00000,87.92262,-6.50000,107.00000,0.00000
2807.15234,1764.79297,64.60869,0.00000,5.51022,12.51022,0.02570,0.00000,0.00059,0.00059,0.00059,0.00000,0.00068,0.00068,0.09700,0.01990,-0.00002,-0.00107,-0.68691,0.12714,65.17684,64.64996,-6.27215,106.87901,87.92271,0.27450,1.00000,87.92259,-6.50000,107.00000,0.00000
2807.25073,1764.89148,64.70714,0.00000,5.51025,12.51025,0.02573,0.00000,0.00046,0.00046,0.00046,0.00000,0.00053,0.00053,0.09718,0.01990,-0.00002,-0.00107,-0.68748,0.12731,65.17684,64.64996,-6.27215,106.87901,87.92273,0.27452,1.00000,87.92256,-6.50000,107.00000,0.00000
2807.34937,1764.99011,64.80578,0.00000,5.51027,12.51027,0.02575,0.00000,0.00033,0.00033,0.00033,0.00000,0.00038,0.00038,0.09698,0.01978,-0.00002,-0.00107,-0.68787,0.12751,65.17683,64.64996,-6.27215,106.87901,87.92275,0.27455,1.00000,87.92259,-6.50000,107.00000,0.00000
2807.44849,1765.08923,64.90491,0.00000,5.51030,12.51030,0.02578,0.00000,0.00014,0.00014,0.00014,0.00000,0.00016,0.00016,0.09716,0.01990,-0.00002,-0.00107,-0.68805,0.12770,65.17684,64.64996,-6.27215,106.87901,87.92277,0.27456,1.00000,87.92261,-6.50000,107.00000,0.00000
2807.54736,1765.18799,65.00362,0.00000,5.51033,12.51033,0.02581,0.00000,0.00012,0.00012,0.00012,0.00000,0.00014,0.00014,0.09715,0.01978,-0.00002,-0.00107,-0.68799,0.12767,65.17684,64.64996,-6.27215,106.87901,87.92275,0.27455,1.00000,87.92255,-6.50000,107.00000,0.00000
2807.64722,1765.28796,65.10368,0.00000,5.51036,12.51036,0.02584,0.00000,0.00022,0.00022,0.00022,0.00000,0.00026,0.00026,0.09696,0.01978,-0.00002,-0.00107,-0.68775,0.12749,65.17683,64.64996,-6.27215,106.87901,87.92273,0.27453,1.00000,87.92252,-6.50000,107.00000,0.00000
2807.74683,1765.38745,65.20309,0.00000,5.51039,12.51039,0.02586,0.00000,0.00037,0.00037,0.00037,0.00000,0.00043,0.00043,0.09695,0.01978,-0.00001,-0.00107,-0.68739,0.12729,65.17684,64.64996,-6.27215,106.87901,87.92271,0.27450,1.00000,87.92255,-6.50000,107.00000,0.00000
2807.84595,1765.48657,65.30223,0.00000,5.51041,12.51041,0.02589,0.00000,0.00054,0.00054,0.00054,0.00000,0.00062,0.00062,0.09713,0.01978,-0.00001,-0.00107,-0.68689,0.12718,65.17684,64.64996,-6.27215,106.87901,87.92269,0.27448,1.00000,87.92255,-6.50000,107.00000,0.00000
2807.94702,1765.58765,65.40332,0.00000,5.51044,12.51044,0.02592,0.00000,0.00054,0.00054,0.00054,0.00000,0.00062,0.00062,0.09712,0.01990,-0.00001,-0.00107,-0.68624,0.12708,65.17669,64.64981,-6.27215,106.87901,87.92266,0.27446,1.00000,87.92255,-6.50000,107.00000,0.00000
2808.04761,1765.68835,65.50402,0.00000,5.51047,12.51047,0.02595,0.00000,0.00032,0.00032,0.00032,0.00000,0.00037,0.00037,0.09713,0.01990,-0.00001,-0.00107,-0.68564,0.12716,65.17654,64.64967,-6.27215,106.87901,87.92266,0.27445,1.00000,87.92255,-6.50000,107.00000,0.00000
2808.14844,1765.78906,65.60479,0.00000,5.51050,12.51050,0.02598,0.00000,0.00010,0.00010,0.00010,0.00000,0.00011,0.00011,0.09697,0.01978,-0.00001,-0.00107,-0.68542,0.12731,65.17654,64.64967,-6.27215,106.87901,87.92267,0.27446,1.00000,87.92255,-6.50000,107.00000,0.00000
2808.24829,1765.88892,65.70461,0.00000,5.51052,12.51052,0.02600,0.00000,0.00026,0.00026,0.00026,0.00000,0.00030,0.00030,0.09717,0.01990,-0.00001,-0.00107,-0.68567,0.12740,65.17654,64.64966,-6.27215,106.87901,87.92268,0.27447,1.00000,87.92252,-6.50000,107.00000,0.00000
2808.34839,1765.98914,65.80483,0.00000,5.51055,12.51055,0.02603,0.00000,0.00030,0.00030,0.00030,0.00000,0.00035,0.00035,0.09700,0.01990,-0.00001,-0.00107,-0.68618,0.12743,65.17654,64.64966,-6.27215,106.87901,87.92268,0.27448,1.00000,87.92256,-6.50000,107.00000,0.00000
2808.44702,1766.08777,65.90339,0.00000,5.51058,12.51058,0.02606,0.00000,0.00032,0.00032,0.00032,0.00000,0.00037,0.00037,0.09718,0.01990,-0.00001,-0.00107,-0.68669,0.12742,65.17653,64.64965,-6.27215,106.87901,87.92269,0.27449,1.00000,87.92258,-6.50000,107.00000,0.00000
2808.54590,1766.18665,66.00234,0.00000,5.51061,12.51061,0.02609,0.00000,0.00029,0.00029,0.00029,0.00000,0.00034,0.00034,0.09717,0.01990,-0.00001,-0.00107,-0.68712,0.12733,65.17653,64.64965,-6.27215,106.87901,87.92269,0.27449,1.00000,87.92260,-6.50000,107.00000,0.00000
2808.64429,1766.28491,66.10061,0.00000,5.51063,12.51063,0.02611,0.00000,0.00013,0.00013,0.00013,0.00000,0.00015,0.00015,0.09716,0.01990,-0.00001,-0.00107,-0.68739,0.12722,65.17653,64.64965,-6.27215,106.87901,87.92269,0.27449,1.00000,87.92261,-6.50000,107.00000,0.00000
2808.74585,1766.38660,66.20232,0.00000,5.51066,12.51066,0.02614,0.00000,0.00004,0.00004,0.00004,0.00000,0.00004,0.00004,0.09715,0.01963,-0.00001,-0.00107,-0.68742,0.12719,65.17653,64.64965,-6.27215,106.87901,87.92269,0.27449,1.00000,87.92259,-6.50000,107.00000,0.00000
2808.84741,1766.48816,66.30385,0.00000,5.51069,12.51069,0.02617,0.00000,0.00009,0.00009,0.00009,0.00000,0.00011,0.00011,0.09696,0.02207,-0.00001,-0.00107,-0.68732,0.12720,65.17653,64.64965,-6.27215,106.87901,87.92269,0.27449,1.00000,87.92255,-6.50000,107.00000,0.00000
2808.94727,1766.58789,66.40359,0.00000,5.51072,12.51072,0.02620,0.00000,0.00012,0.00012,0.00012,0.00000,0.00014,0.00014,0.09696,0.02140,-0.00001,-0.00107,-0.68712,0.12720,65.17648,64.64960,-6.27215,106.87901,87.92268,0.27448,1.00000,87.92258,-6.50000,107.00000,0.00000
2809.04785,1766.68848,66.50417,0.00000,5.51075,12.51075,0.02623,0.00000,0.00007,0.00007,0.00007,0.00000,0.00008,0.00008,0.09697,0.02194,-0.00001,-0.00107,-0.68693,0.12729,65.17648,64.64960,-6.27215,106.87901,87.92269,0.27449,1.00000,87.92258,-6.50000,107.00000,0.00000
2809.14673,1766.78735,66.60297,0.00000,5.51077,12.51077,0.02625,0.00000,0.00005,0.00005,0.00005,0.00000,0.00006,0.00006,0.09697,0.02195,-0.00001,-0.00107,-0.68689,0.12733,65.17648,64.64960,-6.27215,106.87901,87.92269,0.27449,1.00000,87.92261,-6.50000,107.00000,0.00000
2809.24634,1766.88696,66.70266,0.00000,5.51080,12.51080,0.02628,0.00000,0.00014,0.00014,0.00014,0.00000,0.00016,0.00016,0.09698,0.02179,-0.00001,-0.00107,-0.68697,0.12742,65.17648,64.64960,-6.27215,106.87901,87.92270,0.27450,1.00000,87.92258,-6.50000,107.00000,0.00000
2809.34595,1766.98657,66.80226,0.00000,5.51083,12.51083,0.02631,0.00000,0.00022,0.00022,0.00022,0.00000,0.00025,0.00025,0.09716,0.02167,-0.00001,-0.00107,-0.68713,0.12764,65.17648,64.64960,-6.27215,106.87901,87.92272,0.27452,1.00000,87.92258,-6.50000,107.00000,0.00000
2809.44556,1767.08618,66.90189,0.00000,5.51086,12.51086,0.02634,0.00000,0.00016,0.00016,0.00016,0.00000,0.00018,0.00018,0.09698,0.02139,-0.00001,-0.00107,-0.68732,0.12789,65.17648,64.64960,-6.27215,106.87901,87.92274,0.27454,1.00000,87.92256,-6.50000,107.00000,0.00000
2809.54565,1767.18640,67.00211,0.00000,5.51089,12.51089,0.02636,0.00000,0.00010,0.00010,0.00010,0.00000,0.00011,0.00011,0.09697,0.02140,-0.00001,-0.00107,-0.68744,0.12792,65.17648,64.64960,-6.27215,106.87901,87.92274,0.27453,1.00000,87.92258,-6.50000,107.00000,0.00000
2809.64600,1767.28662,67.10234,0.00000,5.51091,12.51091,0.02639,0.00000,0.00013,0.00013,0.00013,0.00000,0.00015,0.00015,0.09715,0.02180,-0.00001,-0.00107,-0.68742,0.12778,65.17645,64.64957,-6.27215,106.87901,87.92271,0.27451,1.00000,87.92258,-6.50000,107.00000,0.00000
2809.74561,1767.38635,67.20206,0.00000,5.51094,12.51094,0.02642,0.00000,0.00016,0.00016,0.00016,0.00000,0.00019,0.00019,0.09715,0.02235,-0.00001,-0.00107,-0.68735,0.12754,65.17635,64.64948,-6.27215,106.87901,87.92270,0.27450,1.00000,87.92261,-6.50000,107.00000,0.00000
2809.84644,1767.48706,67.30268,0.00000,5.51097,12.51097,0.02645,0.00000,0.00022,0.00022,0.00022,0.00000,0.00026,0.00026,0.09716,0.02195,-0.00001,-0.00107,-0.68734,0.12731,65.17635,64.64948,-6.27215,106.87901,87.92269,0.27449,1.00000,87.92264,-6.50000,107.00000,0.00000
2809.94727,1767.58789,67.40359,0.00000,5.51100,12.51100,0.02647,0.00000,0.00026,0.00026,0.00026,0.00000,0.00030,0.00030,0.09717,0.02167,-0.00001,-0.00107,-0.68752,0.12721,65.17635,64.64948,-6.27215,106.87901,87.92270,0.27449,1.00000,87.92264,-6.50000,107.00000,0.00000
2810.04614,1767.68677,67.50244,0.00000,5.51102,12.51102,0.02650,0.00000,0.00024,0.00024,0.00024,0.00000,0.00028,0.00028,0.09717,0.02194,-0.00001,-0.00107,-0.68781,0.12729,65.17635,64.64948,-6.27215,106.87901,87.92271,0.27451,1.00000,87.92264,-6.50000,107.00000,0.00000
2810.14478,1767.78540,67.60112,0.00000,5.51105,12.51105,0.02653,0.00000,0.00015,0.00015,0.00015,0.00000,0.00017,0.00017,0.09716,0.02179,-0.00001,-0.00107,-0.68808,0.12743,65.17635,64.64948,-6.27215,106.87901,87.92273,0.27453,1.00000,87.92259,-6.50000,107.00000,0.00000
2810.24365,1767.88428,67.69989,0.00000,5.51108,12.51108,0.02656,0.00000,0.00007,0.00007,0.00007,0.00000,0.00008,0.00008,0.09734,0.02194,-0.00001,-0.00107,-0.68821,0.12753,65.17635,64.64947,-6.27215,106.87901,87.92273,0.27453,1.00000,87.92264,-6.50000,107.00000,0.00000
2810.34253,1767.98328,67.79891,0.00000,5.51111,12.51111,0.02658,0.00000,0.00016,0.00016,0.00016,0.00000,0.00018,0.00018,0.09715,0.02179,-0.00001,-0.00107,-0.68816,0.12762,65.17635,64.64948,-6.27215,106.87901,87.92274,0.27453,1.00000,87.92262,-6.50000,107.00000,0.00000
2810.44312,1768.08374,67.89946,0.00000,5.51113,12.51113,0.02661,0.00000,0.00024,0.00024,0.00024,0.00000,0.00028,0.00028,0.09714,0.02179,-0.00001,-0.00107,-0.68793,0.12773,65.17635,64.64947,-6.27215,106.87901,87.92274,0.27453,1.00000,87.92267,-6.50000,107.00000,0.00000
2810.54370,1768.18445,68.00011,0.00000,5.51116,12.51116,0.02664,0.00000,0.00017,0.00017,0.00017,0.00000,0.00020,0.00020,0.09714,0.02179,-0.00001,-0.00107,-0.68761,0.12777,65.17635,64.64947,-6.27215,106.87901,87.92273,0.27452,1.00000,87.92268,-6.50000,107.00000,0.00000
2810.64526,1768.28577,68.10149,0.00000,5.51119,12.51119,0.02667,0.00000,0.00007,0.00007,0.00007,0.00000,0.00008,0.00008,0.09733,0.02179,-0.00001,-0.00107,-0.68742,0.12775,65.17635,64.64947,-6.27215,106.87901,87.92272,0.27452,1.00000,87.92271,-6.50000,107.00000,0.00000
2810.74561,1768.38623,68.20196,0.00000,5.51122,12.51122,0.02670,0.00000,0.00016,0.00016,0.00016,0.00000,0.00018,0.00018,0.09716,0.02195,-0.00001,-0.00107,-0.68752,0.12769,65.17635,64.64947,-6.27215,106.87901,87.92272,0.27452,1.00000,87.92270,-6.50000,107.00000,0.00000
2810.84644,1768.48718,68.30279,0.00000,5.51125,12.51125,0.02672,0.00000,0.00025,0.00025,0.00025,0.00000,0.00028,0.00028,0.09735,0.02179,-0.00001,-0.00107,-0.68779,0.12758,65.17634,64.64946,-6.27215,106.87901,87.92272,0.27452,1.00000,87.92274,-6.50000,107.00000,0.00000
2810.94751,1768.58813,68.40379,0.00000,5.51127,12.51127,0.02675,0.00000,0.00034,0.00034,0.00034,0.00000,0.00040,0.00040,0.09699,0.02179,-0.00001,-0.00107,-0.68813,0.12746,65.17635,64.64947,-6.27215,106.87901,87.92272,0.27452,1.00000,87.92273,-6.50000,107.00000,0.00000
2811.04785,1768.68848,68.50412,0.00000,5.51130,12.51130,0.02678,0.00000,0.00032,0.00032,0.00032,0.00000,0.00037,0.00037,0.09735,0.02180,-0.00001,-0.00107,-0.68852,0.12731,65.17635,64.64947,-6.27215,106.87901,87.92272,0.27452,1.00000,87.92277,-6.50000,107.00000,0.00000
2812.36377,1768.83105,0.05025,0.00000,5.51134,12.51134,0.02682,0.00000,0.96285,0.96437,0.96390,0.00000,1.10978,1.10978,0.00349,0.00686,0.00001,0.00000,1.78184,0.22541,65.24556,64.71868,-6.27215,106.87901,87.71946,0.07011,1.00000,0.64182,-6.50000,107.00000,0.00000
2812.77441,1768.88135,0.10050,0.00000,5.51136,12.51136,0.02683,0.00000,0.98682,0.98838,0.98799,0.00000,1.13741,1.13741,0.11295,0.02291,-0.00003,-0.00105,1.61639,0.18663,65.24533,64.71845,-6.27215,106.87901,87.80500,0.15569,1.00000,1.99996,-6.50000,107.00000,0.00000
2813.00415,1769.02710,0.24626,0.00000,5.51140,12.51140,0.02687,0.00000,0.30070,0.30118,0.30115,0.00000,0.34659,0.34659,0.13151,0.02282,0.00001,-0.00106,0.82070,0.11080,65.24252,64.71564,-6.27215,106.87901,87.93106,0.28199,1.00000,8.37100,-6.50000,107.00000,0.00000
2813.10400,1769.12708,0.34620,0.00000,5.51142,12.51142,0.02690,0.00158,0.42205,0.42272,0.42272,0.00182,0.48645,0.48645,0.13934,0.02271,0.00004,-0.00106,-0.03663,0.09490,65.23698,64.71011,-6.27215,106.87901,87.92178,0.27303,1.00000,14.08105,-6.50000,107.00000,0.00000
2813.20361,1769.22668,0.44578,0.00000,5.51145,12.51145,0.02693,0.01668,0.38299,0.38360,0.38356,0.01919,0.44144,0.44144,0.12581,0.02254,0.00003,-0.00106,-0.75822,0.09518,65.23212,64.70524,-6.27215,106.87901,87.92198,0.27364,1.00000,20.31494,-6.50000,107.00000,0.00000
2813.30493,1769.32800,0.54717,0.00000,5.51148,12.51148,0.02696,0.03713,0.25808,0.25849,0.25843,0.04273,0.29746,0.29746,0.11272,0.02262,0.00003,-0.00106,-1.19516,0.10404,65.22749,64.70061,-6.27215,106.87901,87.93122,0.28316,1.00000,26.82465,-6.50000,107.00000,0.00000
2813.40405,1769.42725,0.64636,0.00000,5.51151,12.51151,0.02699,0.04951,0.10804,0.10821,0.10818,0.05698,0.12453,0.12453,0.10202,0.02253,0.00003,-0.00107,-1.35415,0.11225,65.22331,64.69643,-6.27215,106.87901,87.93569,0.28782,1.00000,33.09064,-6.50000,107.00000,0.00000
2813.50391,1769.52686,0.74605,0.00000,5.51154,12.51154,0.02701,0.05625,0.02967,0.02972,0.02971,0.06473,0.03420,0.03420,0.09375,0.02258,0.00001,-0.00107,-1.30439,0.11722,65.22026,64.69338,-6.27215,106.87901,87.93485,0.28700,1.00000,39.11221,-6.50000,107.00000,0.00000
2813.60352,1769.62659,0.84576,0.00000,5.51156,12.51156,0.02704,0.05893,0.11441,0.11459,0.11457,0.06781,0.13187,0.13187,0.08942,0.02261,-0.00001,-0.00107,-1.12482,0.11899,65.21951,64.69263,-6.27215,106.87901,87.93102,0.28313,1.00000,44.75261,-6.50000,107.00000,0.00000
2813.70215,1769.72534,0.94446,0.00000,5.51159,12.51159,0.02707,0.05880,0.14851,0.14874,0.14872,0.06767,0.17117,0.17117,0.08866,0.02262,-0.00003,-0.00107,-0.89531,0.11931,65.22043,64.69355,-6.27215,106.87901,87.92626,0.27822,1.00000,49.89979,-6.50000,107.00000,0.00000
2813.80249,1769.82568,1.04480,0.00000,5.51162,12.51162,0.02710,0.05678,0.13865,0.13887,0.13886,0.06534,0.15980,0.15980,0.09053,0.02262,-0.00003,-0.00107,-0.67892,0.11907,65.22175,64.69487,-6.27215,106.87901,87.92177,0.27360,1.00000,54.66439,-6.50000,107.00000,0.00000
2813.90186,1769.92480,1.14397,0.00000,5.51165,12.51165,0.02712,0.05359,0.10066,0.10082,0.10082,0.06167,0.11602,0.11602,0.09381,0.02261,-0.00002,-0.00107,-0.52331,0.11922,65.22262,64.69574,-6.27215,106.87901,87.91855,0.27027,1.00000,58.90685,-6.50000,107.00000,0.00000
2814.00000,1770.02307,1.24218,0.00000,5.51167,12.51167,0.02715,0.04974,0.05303,0.05311,0.05311,0.05724,0.06112,0.06112,0.09735,0.02260,-0.00000,-0.00107,-0.44368,0.12006,65.22241,64.69553,-6.27215,106.87901,87.91692,0.26856,1.00000,62.66578,-6.50000,107.00000,0.00000
2814.10156,1770.12451,1.34371,0.00000,5.51170,12.51170,0.02718,0.04542,0.00733,0.00734,0.00734,0.05226,0.00845,0.00845,0.10030,0.02272,0.00001,-0.00107,-0.43450,0.12127,65.22104,64.69416,-6.27215,106.87901,87.91680,0.26842,1.00000,66.11331,-6.50000,107.00000,0.00000
2814.20093,1770.22400,1.44310,0.00000,5.51173,12.51173,0.02721,0.04109,0.02631,0.02635,0.02635,0.04729,0.03032,0.03032,0.10219,0.02260,0.00002,-0.00107,-0.47807,0.12256,65.21873,64.69186,-6.27215,106.87901,87.91779,0.26942,1.00000,69.08727,-6.50000,107.00000,0.00000
2814.30127,1770.32446,1.54357,0.00000,5.51176,12.51176,0.02724,0.03680,0.04163,0.04169,0.04169,0.04235,0.04798,0.04798,0.10290,0.02273,0.00002,-0.00107,-0.55051,0.12388,65.21562,64.68874,-6.27215,106.87901,87.91939,0.27105,1.00000,71.72452,-6.50000,107.00000,0.00000
2814.40283,1770.42590,1.64510,0.00000,5.51179,12.51178,0.02726,0.03267,0.04234,0.04240,0.04240,0.03759,0.04880,0.04880,0.10256,0.02261,0.00002,-0.00107,-0.62663,0.12480,65.21234,64.68546,-6.27215,106.87901,87.92106,0.27277,1.00000,74.04887,-6.50000,107.00000,0.00000
2814.50342,1770.52649,1.74558,0.00000,5.51181,12.51181,0.02729,0.02885,0.03283,0.03288,0.03288,0.03320,0.03784,0.03784,0.10157,0.02273,0.00001,-0.00107,-0.68597,0.12553,65.20967,64.68279,-6.27215,106.87901,87.92234,0.27409,1.00000,76.04686,-6.50000,107.00000,0.00000
2814.60254,1770.62549,1.84464,0.00000,5.51184,12.51184,0.02732,0.02538,0.01881,0.01884,0.01884,0.02921,0.02168,0.02168,0.10040,0.02274,-0.00001,-0.00107,-0.71995,0.12586,65.20827,64.68140,-6.27215,106.87901,87.92307,0.27482,1.00000,77.75473,-6.50000,107.00000,0.00000
2814.70313,1770.72632,1.94541,0.00000,5.51187,12.51187,0.02735,0.02218,0.00477,0.00478,0.00478,0.02552,0.00550,0.00550,0.09935,0.02262,-0.00001,-0.00107,-0.72919,0.12587,65.20783,64.68095,-6.27215,106.87901,87.92324,0.27502,1.00000,79.25620,-6.50000,107.00000,0.00000
2814.80469,1770.82788,2.04703,0.00000,5.51190,12.51190,0.02737,0.01927,0.00616,0.00617,0.00617,0.02218,0.00710,0.00710,0.09865,0.02262,-0.00002,-0.00107,-0.71867,0.12581,65.20798,64.68110,-6.27215,106.87901,87.92300,0.27478,1.00000,80.55856,-6.50000,107.00000,0.00000
2814.90405,1770.92700,2.14618,0.00000,5.51192,12.51192,0.02740,0.01675,0.01177,0.01179,0.01179,0.01927,0.01357,0.01357,0.09837,0.02261,-0.00002,-0.00107,-0.69791,0.12593,65.20839,64.68151,-6.27215,106.87901,87.92256,0.27434,1.00000,81.65010,-6.50000,107.00000,0.00000
2815.00317,1771.02612,2.24528,0.00000,5.51195,12.51195,0.02743,0.01450,0.01279,0.01281,0.01281,0.01669,0.01474,0.01474,0.09882,0.02261,-0.00002,-0.00107,-0.67506,0.12612,65.20877,64.68189,-6.27215,106.87901,87.92207,0.27382,1.00000,82.58691,-6.50000,107.00000,0.00000
2815.10132,1771.12439,2.34358,0.00000,5.51198,12.51198,0.02746,0.01254,0.01027,0.01028,0.01028,0.01443,0.01183,0.01183,0.09870,0.02262,-0.00001,-0.00107,-0.65643,0.12623,65.20881,64.68193,-6.27215,106.87901,87.92166,0.27340,1.00000,83.38373,-6.50000,107.00000,0.00000
2815.20142,1771.22449,2.44359,0.00000,5.51201,12.51201,0.02749,0.01079,0.00581,0.00582,0.00582,0.01242,0.00669,0.00669,0.09947,0.02274,-0.00001,-0.00107,-0.64489,0.12624,65.20879,64.68192,-6.27215,106.87901,87.92141,0.27314,1.00000,84.07708,-6.50000,107.00000,0.00000
2815.30225,1771.32544,2.54457,0.00000,5.51203,12.51203,0.02751,0.00925,0.00118,0.00118,0.00118,0.01064,0.00136,0.00136,0.09942,0.02274,-0.00001,-0.00107,-0.64153,0.12625,65.20833,64.68145,-6.27215,106.87901,87.92133,0.27306,1.00000,84.67342,-6.50000,107.00000,0.00000
2815.40210,1771.42529,2.64438,0.00000,5.51206,12.51206,0.02754,0.00792,0.00254,0.00254,0.00254,0.00912,0.00293,0.00293,0.09967,0.02261,-0.00001,-0.00107,-0.64487,0.12637,65.20774,64.68086,-6.27215,106.87901,87.92140,0.27313,1.00000,85.17493,-6.50000,107.00000,0.00000
2815.50317,1771.52625,2.74534,0.00000,5.51209,12.51209,0.02757,0.00676,0.00463,0.00464,0.00464,0.00778,0.00534,0.00534,0.10018,0.02124,-0.00001,-0.00107,-0.65224,0.12649,65.20714,64.68026,-6.27215,106.87901,87.92155,0.27329,1.00000,85.60590,-6.50000,107.00000,0.00000
2815.60425,1771.62744,2.84657,0.00000,5.51212,12.51212,0.02760,0.00576,0.00512,0.00513,0.00513,0.00662,0.00590,0.00590,0.09978,0.02262,-0.00001,-0.00107,-0.66079,0.12652,65.20651,64.67963,-6.27215,106.87901,87.92174,0.27348,1.00000,85.97201,-6.50000,107.00000,0.00000
2815.70581,1771.72876,2.94791,0.00000,5.51215,12.51215,0.02763,0.00489,0.00448,0.00449,0.00449,0.00563,0.00517,0.00517,0.09970,0.02383,-0.00001,-0.00107,-0.66822,0.12669,65.20599,64.67911,-6.27215,106.87901,87.92191,0.27366,1.00000,86.28204,-6.50000,107.00000,0.00000
2815.80615,1771.82922,3.04840,0.00000,5.51217,12.51217,0.02765,0.00416,0.00321,0.00321,0.00321,0.00478,0.00370,0.00370,0.09959,0.02435,-0.00001,-0.00107,-0.67331,0.12698,65.20589,64.67902,-6.27215,106.87901,87.92204,0.27379,1.00000,86.54196,-6.50000,107.00000,0.00000
2815.90698,1771.93005,3.14916,0.00000,5.51220,12.51220,0.02768,0.00353,0.00173,0.00173,0.00173,0.00406,0.00199,0.00199,0.09948,0.02475,-0.00001,-0.00107,-0.67587,0.12720,65.20588,64.67900,-6.27215,106.87901,87.92210,0.27384,1.00000,86.76213,-6.50000,107.00000,0.00000
2816.00586,1772.02893,3.24801,0.00000,5.51223,12.51223,0.02771,0.00300,0.00053,0.00053,0.00053,0.00345,0.00061,0.00061,0.09979,0.03018,-0.00001,-0.00107,-0.67624,0.12732,65.20587,64.67899,-6.27215,106.87901,87.92210,0.27384,1.00000,86.94476,-6.50000,107.00000,0.00000
2816.10669,1772.12988,3.34896,0.00000,5.51226,12.51226,0.02774,0.00253,0.00046,0.00046,0.00046,0.00292,0.00053,0.00053,0.09974,0.03003,-0.00001,-0.00107,-0.67513,0.12734,65.20589,64.67901,-6.27215,106.87901,87.92207,0.27381,1.00000,87.10215,-6.50000,107.00000,0.00000
2816.20752,1772.23059,3.44974,0.00000,5.51229,12.51229,0.02776,0.00214,0.00090,0.00090,0.00090,0.00246,0.00104,0.00104,0.10140,0.02909,-0.00001,-0.00107,-0.67327,0.12742,65.20589,64.67901,-6.27215,106.87901,87.92203,0.27377,1.00000,87.23440,-6.50000,107.00000,0.00000
