"real,time","totl,time","missn,time","timer,time","zulu,time","local,time","hobbs,time","Vind,kias","Vind,keas","Vtrue,ktas","Vtrue,ktgs","Vind,mph","Vtrue,mphas","Vtrue,mphgs","elev,surf","ailrn,surf","ruddr,surf","nwhel,steer","pitch,deg","roll,deg","hding,true","hding,mag","lat,deg","lon,deg","alt,ftmsl","alt,ftagl","on,runwy","alt,ind","lat,orign","lon,orign","thro1,part","thro2,part"
1408.70618,810.54944,11.19920,0.00000,5.24515,12.24515,0.05192,0.00000,0.00191,0.00191,0.00191,0.00000,0.00220,0.00220,-0.96115,0.02108,-0.00106,-0.07370,1.14551,0.28765,0.02306,359.49619,-6.27214,106.87901,87.69221,0.33068,1.00000,87.69184,-6.50000,107.00000,0.00000,0.00000
1408.80737,810.65057,11.30034,0.00000,5.24518,12.24518,0.05195,0.00000,0.00149,0.00149,0.00149,0.00000,0.00172,0.00172,-0.96115,0.02107,-0.00106,-0.07370,1.14341,0.28752,0.02365,359.49677,-6.27214,106.87901,87.69230,0.33077,1.00000,87.69184,-6.50000,107.00000,0.00000,0.00000
1408.90759,810.75079,11.40059,0.00000,5.24521,12.24521,0.05198,0.00000,0.00106,0.00106,0.00106,0.00000,0.00122,0.00122,-0.96115,0.02106,-0.00106,-0.07370,1.14127,0.28832,0.02437,359.49750,-6.27214,106.87901,87.69231,0.33077,1.00000,87.69180,-6.50000,107.00000,0.00000,0.00000
1409.00806,810.85126,11.50102,0.00000,5.24524,12.24524,0.05200,0.00000,0.00063,0.00063,0.00063,0.00000,0.00073,0.00073,-0.96115,0.02107,-0.00106,-0.07370,1.14007,0.28887,0.02502,359.49814,-6.27214,106.87901,87.69228,0.33074,1.00000,87.69183,-6.50000,107.00000,0.00000,0.00000
1409.10840,810.95166,11.60144,0.00000,5.24526,12.24526,0.05203,0.00000,0.00250,0.00250,0.00250,0.00000,0.00288,0.00288,-0.96116,0.02108,-0.00106,-0.07370,1.14127,0.28902,0.02553,359.49866,-6.27214,106.87901,87.69209,0.33056,1.00000,87.69186,-6.50000,107.00000,0.00000,0.00000
1409.20886,811.05206,11.70185,0.00000,5.24529,12.24529,0.05206,0.00000,0.00373,0.00374,0.00374,0.00000,0.00430,0.00430,-0.96116,0.02110,-0.00105,-0.07370,1.14508,0.28775,0.02536,359.49847,-6.27214,106.87901,87.69183,0.33030,1.00000,87.69193,-6.50000,107.00000,0.00000,0.00000
1409.30811,811.15137,11.80112,0.00000,5.24532,12.24532,0.05209,0.00000,0.00368,0.00368,0.00368,0.00000,0.00424,0.00424,-0.96116,0.02109,-0.00104,-0.07370,1.14978,0.28586,0.02472,359.49783,-6.27214,106.87901,87.69162,0.33009,1.00000,87.69196,-6.50000,107.00000,0.00000,0.00000
1409.40747,811.25073,11.90050,0.00000,5.24535,12.24535,0.05211,0.00000,0.00292,0.00293,0.00293,0.00000,0.00337,0.00337,-0.96116,0.02109,-0.00105,-0.07370,1.15365,0.28435,0.02434,359.49747,-6.27214,106.87901,87.69155,0.33003,1.00000,87.69195,-6.50000,107.00000,0.00000,0.00000
1409.50635,811.34955,11.99936,0.00000,5.24537,12.24537,0.05214,0.00000,0.00180,0.00180,0.00180,0.00000,0.00208,0.00208,-0.96115,0.02107,-0.00105,-0.07370,1.15584,0.28368,0.02441,359.49753,-6.27214,106.87901,87.69156,0.33003,1.00000,87.69188,-6.50000,107.00000,0.00000,0.00000
1409.60571,811.44897,12.09873,0.00000,5.24540,12.24540,0.05217,0.00000,0.00076,0.00076,0.00076,0.00000,0.00087,0.00087,-0.96115,0.02107,-0.00105,-0.07370,1.15623,0.28388,0.02442,359.49753,-6.27214,106.87901,87.69162,0.33010,1.00000,87.69189,-6.50000,107.00000,0.00000,0.00000
1409.70471,811.54791,12.19771,0.00000,5.24543,12.24543,0.05220,0.00000,0.00057,0.00057,0.00057,0.00000,0.00065,0.00065,-0.96115,0.02106,-0.00105,-0.07370,1.15515,0.28463,0.02437,359.49750,-6.27214,106.87901,87.69169,0.33016,1.00000,87.69189,-6.50000,107.00000,0.00000,0.00000
1409.80408,811.64722,12.29702,0.00000,5.24546,12.24546,0.05223,0.00000,0.00059,0.00059,0.00059,0.00000,0.00068,0.00068,-0.96115,0.02107,-0.00105,-0.07370,1.15353,0.28493,0.02421,359.49734,-6.27214,106.87901,87.69175,0.33022,1.00000,87.69188,-6.50000,107.00000,0.00000,0.00000
1409.90271,811.74591,12.39569,0.00000,5.24548,12.24549,0.05225,0.00000,0.00109,0.00110,0.00110,0.00000,0.00126,0.00126,-0.96115,0.02108,-0.00105,-0.07370,1.15188,0.28470,0.02399,359.49710,-6.27214,106.87901,87.69181,0.33028,1.00000,87.69188,-6.50000,107.00000,0.00000,0.00000
1410.00110,811.84430,12.49406,0.00000,5.24551,12.24551,0.05228,0.00000,0.00219,0.00219,0.00219,0.00000,0.00252,0.00252,-0.96115,0.02106,-0.00105,-0.07370,1.14969,0.28446,0.02370,359.49683,-6.27214,106.87901,87.69196,0.33044,1.00000,87.69189,-6.50000,107.00000,0.00000,0.00000
1410.10010,811.94330,12.59311,0.00000,5.24554,12.24554,0.05231,0.00000,0.00307,0.00307,0.00307,0.00000,0.00353,0.00353,-0.96114,0.02104,-0.00105,-0.07370,1.14649,0.28629,0.02375,359.49686,-6.27214,106.87901,87.69224,0.33071,1.00000,87.69189,-6.50000,107.00000,0.00000,0.00000
1410.19995,812.04315,12.69296,0.00000,5.24557,12.24557,0.05234,0.00000,0.00335,0.00336,0.00336,0.00000,0.00387,0.00387,-0.96114,0.02104,-0.00105,-0.07370,1.14272,0.28893,0.02374,359.49686,-6.27214,106.87901,87.69252,0.33099,1.00000,87.69187,-6.50000,107.00000,0.00000,0.00000
1410.30029,812.14349,12.79330,0.00000,5.24560,12.24559,0.05236,0.00000,0.00273,0.00273,0.00273,0.00000,0.00314,0.00314,-0.96114,0.02105,-0.00106,-0.07370,1.13901,0.29101,0.02410,359.49722,-6.27214,106.87901,87.69275,0.33122,1.00000,87.69184,-6.50000,107.00000,0.00000,0.00000
1410.40051,812.24377,12.89354,0.00000,5.24562,12.24562,0.05239,0.00000,0.00140,0.00140,0.00140,0.00000,0.00161,0.00161,-0.96115,0.02107,-0.00106,-0.07370,1.13623,0.29159,0.02497,359.49808,-6.27214,106.87901,87.69289,0.33136,1.00000,87.69189,-6.50000,107.00000,0.00000,0.00000
1410.50037,812.34357,12.99337,0.00000,5.24565,12.24565,0.05242,0.00000,0.00102,0.00102,0.00102,0.00000,0.00118,0.00118,-0.96115,0.02109,-0.00106,-0.07370,1.13497,0.29079,0.02564,359.49875,-6.27214,106.87901,87.69297,0.33144,1.00000,87.69192,-6.50000,107.00000,0.00000,0.00000
1410.59851,812.44177,13.09154,0.00000,5.24568,12.24568,0.05245,0.00000,0.00119,0.00119,0.00119,0.00000,0.00137,0.00137,-0.96115,0.02108,-0.00105,-0.07370,1.13450,0.28950,0.02582,359.49893,-6.27214,106.87901,87.69312,0.33159,1.00000,87.69207,-6.50000,107.00000,0.00000,0.00000
1410.69763,812.54083,13.19063,0.00000,5.24571,12.24571,0.05247,0.00000,0.00088,0.00088,0.00088,0.00000,0.00102,0.00102,-0.96115,0.02107,-0.00106,-0.07370,1.13422,0.28911,0.02598,359.49908,-6.27214,106.87901,87.69328,0.33175,1.00000,87.69218,-6.50000,107.00000,0.00000,0.00000
1410.79785,812.64105,13.29082,0.00000,5.24573,12.24573,0.05250,0.00000,0.00034,0.00034,0.00034,0.00000,0.00039,0.00039,-0.96115,0.02108,-0.00105,-0.07370,1.13431,0.28867,0.02606,359.49918,-6.27214,106.87901,87.69337,0.33184,1.00000,87.69234,-6.50000,107.00000,0.00000,0.00000
1410.89697,812.74011,13.38990,0.00000,5.24576,12.24576,0.05253,0.00000,0.00070,0.00070,0.00070,0.00000,0.00081,0.00081,-0.96115,0.02108,-0.00105,-0.07370,1.13486,0.28769,0.02590,359.49902,-6.27214,106.87901,87.69334,0.33181,1.00000,87.69240,-6.50000,107.00000,0.00000,0.00000
1410.99658,812.83978,13.48959,0.00000,5.24579,12.24579,0.05256,0.00000,0.00084,0.00084,0.00084,0.00000,0.00097,0.00097,-0.96115,0.02108,-0.00105,-0.07370,1.13573,0.28719,0.02589,359.49899,-6.27214,106.87901,87.69323,0.33170,1.00000,87.69250,-6.50000,107.00000,0.00000,0.00000
1411.09570,812.93890,13.58868,0.00000,5.24582,12.24582,0.05258,0.00000,0.00139,0.00139,0.00139,0.00000,0.00160,0.00160,-0.96115,0.02107,-0.00105,-0.07370,1.13731,0.28682,0.02567,359.49878,-6.27214,106.87901,87.69314,0.33161,1.00000,87.69254,-6.50000,107.00000,0.00000,0.00000
1411.19495,813.03821,13.68797,0.00000,5.24584,12.24584,0.05261,0.00000,0.00252,0.00252,0.00252,0.00000,0.00290,0.00290,-0.96116,0.02107,-0.00105,-0.07370,1.13989,0.28678,0.02536,359.49847,-6.27214,106.87901,87.69292,0.33139,1.00000,87.69262,-6.50000,107.00000,0.00000,0.00000
1411.29309,813.13635,13.78614,0.00000,5.24587,12.24587,0.05264,0.00000,0.00229,0.00230,0.00230,0.00000,0.00264,0.00264,-0.96116,0.02107,-0.00105,-0.07370,1.14345,0.28711,0.02520,359.49832,-6.27214,106.87901,87.69273,0.33120,1.00000,87.69268,-6.50000,107.00000,0.00000,0.00000
1411.39197,813.23511,13.88492,0.00000,5.24590,12.24590,0.05267,0.00000,0.00161,0.00161,0.00161,0.00000,0.00186,0.00186,-0.96116,0.02106,-0.00106,-0.07370,1.14668,0.28771,0.02527,359.49838,-6.27214,106.87901,87.69269,0.33116,1.00000,87.69270,-6.50000,107.00000,0.00000,0.00000
1411.49072,813.33392,13.98372,0.00000,5.24593,12.24593,0.05269,0.00000,0.00078,0.00078,0.00078,0.00000,0.00090,0.00090,-0.96115,0.02107,-0.00105,-0.07370,1.14829,0.28870,0.02558,359.49869,-6.27214,106.87901,87.69273,0.33120,1.00000,87.69273,-6.50000,107.00000,0.00000,0.00000
1411.59106,813.43427,14.08404,0.00000,5.24595,12.24595,0.05272,0.00000,0.00049,0.00050,0.00050,0.00000,0.00057,0.00057,-0.96115,0.02110,-0.00104,-0.07370,1.14847,0.28759,0.02512,359.49823,-6.27214,106.87901,87.69275,0.33122,1.00000,87.69276,-6.50000,107.00000,0.00000,0.00000
1411.69104,813.53418,14.18398,0.00000,5.24598,12.24598,0.05275,0.00000,0.00116,0.00116,0.00116,0.00000,0.00133,0.00133,-0.96115,0.02111,-0.00103,-0.07370,1.14823,0.28517,0.02378,359.49689,-6.27214,106.87901,87.69277,0.33125,1.00000,87.69276,-6.50000,107.00000,0.00000,0.00000
1411.79211,813.63525,14.28507,0.00000,5.24601,12.24601,0.05278,0.00000,0.00104,0.00104,0.00104,0.00000,0.00120,0.00120,-0.96115,0.02108,-0.00104,-0.07370,1.14805,0.28321,0.02239,359.49551,-6.27214,106.87901,87.69274,0.33122,1.00000,87.69280,-6.50000,107.00000,0.00000,0.00000
1411.89282,813.73596,14.38577,0.00000,5.24604,12.24604,0.05281,0.00000,0.00098,0.00099,0.00098,0.00000,0.00113,0.00113,-0.96115,0.02105,-0.00105,-0.07370,1.14840,0.28374,0.02179,359.49490,-6.27214,106.87901,87.69262,0.33109,1.00000,87.69277,-6.50000,107.00000,0.00000,0.00000
1411.99292,813.83612,14.48588,0.00000,5.24607,12.24607,0.05283,0.00000,0.00150,0.00150,0.00150,0.00000,0.00173,0.00173,-0.96115,0.02104,-0.00106,-0.07370,1.14953,0.28579,0.02195,359.49506,-6.27214,106.87901,87.69245,0.33093,1.00000,87.69276,-6.50000,107.00000,0.00000,0.00000
1412.09363,813.93677,14.58656,0.00000,5.24609,12.24609,0.05286,0.00000,0.00138,0.00138,0.00138,0.00000,0.00159,0.00159,-0.96115,0.02104,-0.00107,-0.07370,1.15077,0.28830,0.02301,359.49612,-6.27214,106.87901,87.69231,0.33079,1.00000,87.69271,-6.50000,107.00000,0.00000,0.00000
1412.19373,814.03693,14.68670,0.00000,5.24612,12.24612,0.05289,0.00000,0.00103,0.00104,0.00104,0.00000,0.00119,0.00119,-0.96115,0.02105,-0.00107,-0.07370,1.15133,0.29044,0.02455,359.49768,-6.27214,106.87901,87.69233,0.33080,1.00000,87.69268,-6.50000,107.00000,0.00000,0.00000
1412.29370,814.13690,14.78669,0.00000,5.24615,12.24615,0.05292,0.00000,0.00078,0.00078,0.00078,0.00000,0.00090,0.00090,-0.96115,0.02108,-0.00106,-0.07370,1.15134,0.29101,0.02578,359.49890,-6.27214,106.87901,87.69229,0.33077,1.00000,87.69270,-6.50000,107.00000,0.00000,0.00000
1412.39307,814.23633,14.88612,0.00000,5.24618,12.24618,0.05294,0.00000,0.00206,0.00206,0.00206,0.00000,0.00237,0.00237,-0.96115,0.02110,-0.00105,-0.07370,1.15193,0.28949,0.02606,359.49918,-6.27214,106.87901,87.69208,0.33055,1.00000,87.69266,-6.50000,107.00000,0.00000,0.00000
1413.59119,814.35498,0.04712,0.00000,5.24621,12.24621,0.05298,0.00000,0.99987,1.00144,0.99978,0.00000,1.15244,1.15244,0.00339,0.00065,0.00002,0.00000,3.29660,0.22900,65.25131,64.72443,-6.27214,106.87901,87.43147,0.07016,1.00000,0.63971,-6.50000,107.00000,0.00000,0.00000
1413.98340,814.40521,0.09737,0.00000,5.24622,12.24622,0.05299,0.00000,1.14555,1.14735,1.14569,0.00000,1.32035,1.32035,0.02094,0.00094,0.00003,0.00000,3.08665,0.19032,65.24925,64.72237,-6.27214,106.87901,87.52787,0.16659,1.00000,1.99339,-6.50000,107.00000,0.00000,0.00000
1414.20374,814.55133,0.24345,0.00000,5.24626,12.24626,0.05303,0.00000,0.41517,0.41583,0.41557,0.00000,0.47853,0.47853,-0.20776,0.01998,0.00001,-0.00106,2.03803,0.10557,65.24294,64.71606,-6.27214,106.87901,87.70097,0.33988,1.00000,8.36492,-6.50000,107.00000,0.00000,0.00000
1414.30237,814.64996,0.34210,0.00000,5.24629,12.24629,0.05306,0.00794,0.42081,0.42148,0.42139,0.00914,0.48503,0.48503,-0.21309,0.01995,-0.00003,-0.00106,1.14505,0.08747,65.24102,64.71414,-6.27214,106.87901,87.70802,0.34716,1.00000,13.98792,-6.50000,107.00000,0.00000,0.00000
1414.40332,814.75098,0.44313,0.00000,5.24632,12.24632,0.05309,0.02858,0.30134,0.30182,0.30180,0.03289,0.34733,0.34733,-0.22772,0.01921,-0.00002,-0.00106,0.59181,0.08912,65.24122,64.71434,-6.27214,106.87901,87.70227,0.34161,1.00000,20.29869,-6.50000,107.00000,0.00000,0.00000
1414.50269,814.85034,0.54250,0.00000,5.24635,12.24635,0.05311,0.04400,0.13194,0.13215,0.13214,0.05064,0.15207,0.15207,-0.23873,0.01918,-0.00000,-0.00107,0.38600,0.09857,65.24044,64.71356,-6.27214,106.87901,87.69988,0.33932,1.00000,26.66780,-6.50000,107.00000,0.00000,0.00000
1414.60327,814.95087,0.64300,0.00000,5.24638,12.24638,0.05314,0.05300,0.01977,0.01980,0.01980,0.06099,0.02279,0.02279,-0.24664,0.01939,0.00000,-0.00107,0.42702,0.10639,65.23911,64.71223,-6.27214,106.87901,87.69830,0.33775,1.00000,33.00224,-6.50000,107.00000,0.00000,0.00000
1414.70215,815.04974,0.74187,0.00000,5.24640,12.24640,0.05317,0.05721,0.10400,0.10417,0.10416,0.06583,0.11987,0.11987,-0.24985,0.02228,-0.00000,-0.00107,0.60559,0.10946,65.23820,64.71133,-6.27214,106.87901,87.69501,0.33445,1.00000,38.96127,-6.50000,107.00000,0.00000,0.00000
1414.80078,815.14838,0.84054,0.00000,5.24643,12.24643,0.05320,0.05819,0.13415,0.13436,0.13434,0.06696,0.15462,0.15462,-0.25014,0.02041,-0.00001,-0.00107,0.82912,0.10963,65.23785,64.71097,-6.27214,106.87901,87.69022,0.32960,1.00000,44.53401,-6.50000,107.00000,0.00000,0.00000
1414.89978,815.24744,0.93954,0.00000,5.24646,12.24646,0.05323,0.05697,0.11819,0.11838,0.11836,0.06556,0.13622,0.13622,-0.24817,0.02041,-0.00001,-0.00107,1.02659,0.10876,65.23771,64.71083,-6.27214,106.87901,87.68565,0.32496,1.00000,49.69264,-6.50000,107.00000,0.00000,0.00000
1414.99878,815.34637,1.03849,0.00000,5.24649,12.24648,0.05325,0.05431,0.07717,0.07730,0.07728,0.06250,0.08895,0.08895,-0.24554,0.02026,-0.00001,-0.00107,1.15709,0.10805,65.23734,64.71046,-6.27214,106.87901,87.68260,0.32186,1.00000,54.38904,-6.50000,107.00000,0.00000,0.00000
1415.09766,815.44525,1.13737,0.00000,5.24651,12.24651,0.05328,0.05077,0.03104,0.03109,0.03108,0.05842,0.03578,0.03578,-0.24231,0.02092,-0.00001,-0.00107,1.21057,0.10764,65.23705,64.71017,-6.27214,106.87901,87.68134,0.32056,1.00000,58.62267,-6.50000,107.00000,0.00000,0.00000
1415.19653,815.54413,1.23627,0.00000,5.24654,12.24654,0.05331,0.04674,0.00902,0.00903,0.00903,0.05379,0.01039,0.01039,-0.24029,0.02092,-0.00001,-0.00107,1.20069,0.10765,65.23688,64.71000,-6.27214,106.87901,87.68156,0.32079,1.00000,62.41044,-6.50000,107.00000,0.00000,0.00000
1415.29504,815.64264,1.33477,0.00000,5.24657,12.24657,0.05333,0.04254,0.03203,0.03208,0.03208,0.04895,0.03692,0.03692,-0.23954,0.02121,-0.00001,-0.00107,1.15084,0.10716,65.23681,64.70993,-6.27214,106.87901,87.68281,0.32203,1.00000,65.76311,-6.50000,107.00000,0.00000,0.00000
1415.39331,815.74091,1.43302,0.00000,5.24659,12.24659,0.05336,0.03835,0.04003,0.04010,0.04009,0.04414,0.04614,0.04614,-0.23936,0.01987,-0.00001,-0.00107,1.08541,0.10530,65.23619,64.70931,-6.27214,106.87901,87.68456,0.32381,1.00000,68.71803,-6.50000,107.00000,0.00000,0.00000
1415.49524,815.84283,1.53498,0.00000,5.24662,12.24662,0.05339,0.03416,0.03624,0.03629,0.03629,0.03931,0.04177,0.04177,-0.23950,0.02023,-0.00002,-0.00107,1.02308,0.10449,65.23592,64.70905,-6.27214,106.87901,87.68616,0.32542,1.00000,71.40875,-6.50000,107.00000,0.00000,0.00000
1415.59399,815.94165,1.63377,0.00000,5.24665,12.24665,0.05342,0.03032,0.02561,0.02565,0.02564,0.03489,0.02952,0.02952,-0.24067,0.02009,-0.00003,-0.00107,0.98085,0.10684,65.23684,64.70996,-6.27214,106.87901,87.68726,0.32656,1.00000,73.68486,-6.50000,107.00000,0.00000,0.00000
1415.69287,816.04047,1.73257,0.00000,5.24668,12.24668,0.05345,0.02676,0.01474,0.01477,0.01476,0.03079,0.01699,0.01699,-0.24116,0.02022,-0.00004,-0.00107,0.96141,0.10935,65.23834,64.71146,-6.27214,106.87901,87.68774,0.32704,1.00000,75.66862,-6.50000,107.00000,0.00000,0.00000
1415.79175,816.13934,1.83145,0.00000,5.24671,12.24671,0.05347,0.02350,0.00517,0.00518,0.00518,0.02704,0.00596,0.00596,-0.24170,0.02024,-0.00003,-0.00107,0.95974,0.11071,65.23968,64.71280,-6.27214,106.87901,87.68779,0.32710,1.00000,77.39278,-6.50000,107.00000,0.00000,0.00000
1415.89063,816.23828,1.93041,0.00000,5.24673,12.24673,0.05350,0.02054,0.00072,0.00072,0.00072,0.02364,0.00083,0.00083,-0.24229,0.02025,-0.00002,-0.00107,0.96770,0.11099,65.24047,64.71359,-6.27214,106.87901,87.68772,0.32704,1.00000,78.88649,-6.50000,107.00000,0.00000,0.00000
1415.98938,816.33698,2.02909,0.00000,5.24676,12.24676,0.05353,0.01789,0.00248,0.00248,0.00248,0.02059,0.00286,0.00286,-0.24229,0.02025,-0.00002,-0.00107,0.97816,0.11073,65.24079,64.71391,-6.27214,106.87901,87.68759,0.32691,1.00000,80.17268,-6.50000,107.00000,0.00000,0.00000
1416.08826,816.43591,2.12807,0.00000,5.24679,12.24679,0.05356,0.01553,0.00202,0.00202,0.00202,0.01787,0.00233,0.00233,-0.24181,0.02025,-0.00001,-0.00107,0.98687,0.11038,65.24068,64.71381,-6.27214,106.87901,87.68748,0.32679,1.00000,81.28378,-6.50000,107.00000,0.00000,0.00000
1416.18738,816.53503,2.22717,0.00000,5.24682,12.24682,0.05358,0.01343,0.00023,0.00023,0.00023,0.01546,0.00026,0.00026,-0.24201,0.02025,-0.00001,-0.00107,0.99178,0.11054,65.24040,64.71352,-6.27214,106.87901,87.68742,0.32674,1.00000,82.23936,-6.50000,107.00000,0.00000,0.00000
1416.28735,816.63501,2.32712,0.00000,5.24684,12.24684,0.05361,0.01157,0.00187,0.00188,0.00188,0.01332,0.00216,0.00216,-0.24185,0.02026,-0.00001,-0.00107,0.99233,0.11011,65.24009,64.71321,-6.27214,106.87901,87.68745,0.32676,1.00000,83.06496,-6.50000,107.00000,0.00000,0.00000
1416.38647,816.73407,2.42622,0.00000,5.24687,12.24687,0.05364,0.00996,0.00331,0.00331,0.00331,0.01146,0.00381,0.00381,-0.24174,0.02027,-0.00001,-0.00107,0.98938,0.10886,65.23975,64.71288,-6.27214,106.87901,87.68752,0.32684,1.00000,83.76482,-6.50000,107.00000,0.00000,0.00000
1416.48523,816.83289,2.52499,0.00000,5.24690,12.24690,0.05367,0.00856,0.00357,0.00358,0.00358,0.00985,0.00412,0.00412,-0.24137,0.02028,-0.00001,-0.00107,0.98491,0.10660,65.23928,64.71240,-6.27214,106.87901,87.68755,0.32686,1.00000,84.36070,-6.50000,107.00000,0.00000,0.00000
1416.58569,816.93335,2.62548,0.00000,5.24693,12.24693,0.05369,0.00732,0.00282,0.00282,0.00282,0.00842,0.00325,0.00325,-0.24180,0.02028,-0.00001,-0.00107,0.98134,0.10397,65.23869,64.71181,-6.27214,106.87901,87.68751,0.32682,1.00000,84.87717,-6.50000,107.00000,0.00000,0.00000
1416.68494,817.03253,2.72467,0.00000,5.24695,12.24695,0.05372,0.00626,0.00170,0.00170,0.00170,0.00720,0.00196,0.00196,-0.24190,0.02027,-0.00000,-0.00107,0.98009,0.10196,65.23781,64.71093,-6.27214,106.87901,87.68740,0.32671,1.00000,85.31071,-6.50000,107.00000,0.00000,0.00000
1416.78308,817.13068,2.82279,0.00000,5.24698,12.24698,0.05375,0.00535,0.00099,0.00100,0.00099,0.00616,0.00115,0.00115,-0.24157,0.02042,-0.00000,-0.00107,0.98065,0.10060,65.23689,64.71001,-6.27214,106.87901,87.68732,0.32664,1.00000,85.67562,-6.50000,107.00000,0.00000,0.00000
1416.88208,817.22968,2.92184,0.00000,5.24701,12.24701,0.05378,0.00456,0.00188,0.00188,0.00188,0.00525,0.00217,0.00217,-0.24152,0.02025,-0.00001,-0.00107,0.98101,0.10009,65.23624,64.70936,-6.27214,106.87901,87.68742,0.32673,1.00000,85.98864,-6.50000,107.00000,0.00000,0.00000
1416.98071,817.32837,3.02050,0.00000,5.24704,12.24704,0.05380,0.00389,0.00275,0.00275,0.00275,0.00447,0.00317,0.00317,-0.24144,0.02024,-0.00002,-0.00107,0.97948,0.10050,65.23608,64.70921,-6.27214,106.87901,87.68764,0.32695,1.00000,86.25323,-6.50000,107.00000,0.00000,0.00000
1417.08057,817.42822,3.12037,0.00000,5.24706,12.24706,0.05383,0.00330,0.00263,0.00264,0.00263,0.00380,0.00303,0.00303,-0.24142,0.02022,-0.00003,-0.00107,0.97659,0.10240,65.23658,64.70970,-6.27214,106.87901,87.68775,0.32708,1.00000,86.48009,-6.50000,107.00000,0.00000,0.00000
1417.18176,817.52936,3.22150,0.00000,5.24709,12.24709,0.05386,0.00279,0.00227,0.00228,0.00227,0.00321,0.00262,0.00262,-0.24146,0.02037,-0.00003,-0.00107,0.97415,0.10489,65.23769,64.71082,-6.27214,106.87901,87.68777,0.32709,1.00000,86.67408,-6.50000,107.00000,0.00000,0.00000
1417.28137,817.62903,3.32113,0.00000,5.24712,12.24712,0.05389,0.00236,0.00142,0.00142,0.00142,0.00272,0.00164,0.00164,-0.24151,0.02024,-0.00002,-0.00107,0.97282,0.10651,65.23856,64.71168,-6.27214,106.87901,87.68774,0.32707,1.00000,86.83529,-6.50000,107.00000,0.00000,0.00000
1417.37927,817.72687,3.41903,0.00000,5.24715,12.24715,0.05391,0.00201,0.00096,0.00096,0.00096,0.00231,0.00111,0.00111,-0.24153,0.02012,-0.00002,-0.00107,0.97245,0.10713,65.23888,64.71201,-6.27214,106.87901,87.68772,0.32705,1.00000,86.96921,-6.50000,107.00000,0.00000,0.00000
1417.47815,817.82581,3.51795,0.00000,5.24717,12.24717,0.05394,0.00170,0.00101,0.00101,0.00101,0.00196,0.00116,0.00116,-0.24189,0.02024,-0.00002,-0.00107,0.97218,0.10800,65.23901,64.71214,-6.27214,106.87901,87.68768,0.32701,1.00000,87.08355,-6.50000,107.00000,0.00000,0.00000
1417.57666,817.92432,3.61643,0.00000,5.24720,12.24720,0.05397,0.00144,0.00088,0.00088,0.00088,0.00165,0.00101,0.00101,-0.24190,0.02023,-0.00003,-0.00107,0.97205,0.10917,65.23969,64.71281,-6.27214,106.87901,87.68760,0.32693,1.00000,87.17960,-6.50000,107.00000,0.00000,0.00000
1417.67834,818.02594,3.71805,0.00000,5.24723,12.24723,0.05400,0.00121,0.00094,0.00094,0.00094,0.00139,0.00108,0.00108,-0.24157,0.01984,-0.00003,-0.00107,0.97251,0.11015,65.24092,64.71404,-6.27214,106.87901,87.68748,0.32680,1.00000,87.26299,-6.50000,107.00000,0.00000,0.00000
1417.77771,818.12537,3.81751,0.00000,5.24726,12.24726,0.05402,0.00102,0.00025,0.00025,0.00025,0.00117,0.00029,0.00029,-0.24156,0.02026,-0.00002,-0.00107,0.97331,0.11043,65.24182,64.71494,-6.27214,106.87901,87.68741,0.32673,1.00000,87.33151,-6.50000,107.00000,0.00000,0.00000
1417.87793,818.22552,3.91768,0.00000,5.24728,12.24728,0.05405,0.00086,0.00174,0.00174,0.00174,0.00099,0.00201,0.00201,-0.24149,0.02028,-0.00001,-0.00107,0.97304,0.10884,65.24153,64.71465,-6.27214,106.87901,87.68749,0.32682,1.00000,87.38952,-6.50000,107.00000,0.00000,0.00000
1417.97827,818.32587,4.01798,0.00000,5.24731,12.24731,0.05408,0.00072,0.00303,0.00303,0.00303,0.00083,0.00349,0.00349,-0.24141,0.02122,-0.00000,-0.00107,0.97073,0.10680,65.24074,64.71386,-6.27214,106.87901,87.68770,0.32703,1.00000,87.43822,-6.50000,107.00000,0.00000,0.00000
1418.07800,818.42566,4.11782,0.00000,5.24734,12.24734,0.05411,0.00061,0.00327,0.00327,0.00327,0.00070,0.00376,0.00376,-0.24138,0.02054,-0.00000,-0.00107,0.96697,0.10547,65.23991,64.71303,-6.27214,106.87901,87.68794,0.32727,1.00000,87.47897,-6.50000,107.00000,0.00000,0.00000
1418.17725,818.52484,4.21698,0.00000,5.24737,12.24737,0.05414,0.00051,0.00345,0.00346,0.00346,0.00059,0.00398,0.00398,-0.24175,0.02053,0.00000,-0.00107,0.96303,0.10432,65.23869,64.71181,-6.27214,106.87901,87.68821,0.32754,1.00000,87.51289,-6.50000,107.00000,0.00000,0.00000
1418.27686,818.62445,4.31658,0.00000,5.24740,12.24740,0.05416,0.00043,0.00271,0.00271,0.00271,0.00049,0.00312,0.00312,-0.24141,0.02011,-0.00001,-0.00107,0.95935,0.10450,65.23766,64.71078,-6.27214,106.87901,87.68844,0.32776,1.00000,87.54148,-6.50000,107.00000,0.00000,0.00000
1418.37878,818.72644,4.41859,0.00000,5.24742,12.24742,0.05419,0.00036,0.00225,0.00226,0.00226,0.00041,0.00260,0.00260,-0.24146,0.02020,-0.00002,-0.00107,0.95659,0.10738,65.23788,64.71100,-6.27214,106.87901,87.68856,0.32788,1.00000,87.56606,-6.50000,107.00000,0.00000,0.00000
