"real,time","totl,time","missn,time","timer,time","zulu,time","local,time","hobbs,time","Vind,kias","Vind,keas","Vtrue,ktas","Vtrue,ktgs","Vind,mph","Vtrue,mphas","Vtrue,mphgs","elev,surf","ailrn,surf","ruddr,surf","nwhel,steer","pitch,deg","roll,deg","hding,true","hding,mag","lat,deg","lon,deg","alt,ftmsl","alt,ftagl","on,runwy","alt,ind","lat,orign","lon,orign","thro1,part","thro2,part"
572.86920,266.60107,266.60107,0.00000,5.09406,12.09406,24.59508,0.00000,0.00038,0.00038,0.00038,0.00000,0.00044,0.00044,-0.00338,0.01985,-0.00005,-0.00046,1.63734,0.10158,65.39429,64.86740,-6.27212,106.87907,87.57417,0.42173,1.00000,87.57411,-6.50000,107.00000,0.00000,0.00000
572.96851,266.70035,266.70035,0.00000,5.09408,12.09408,24.59510,0.00000,0.00032,0.00032,0.00032,0.00000,0.00037,0.00037,-0.00320,0.02013,-0.00005,-0.00046,1.63684,0.10159,65.39449,64.86760,-6.27212,106.87907,87.57420,0.42176,1.00000,87.57408,-6.50000,107.00000,0.00000,0.00000
573.06891,266.80078,266.80078,0.00000,5.09411,12.09411,24.59513,0.00000,0.00025,0.00025,0.00025,0.00000,0.00029,0.00029,-0.00339,0.02025,-0.00005,-0.00046,1.63644,0.10159,65.39474,64.86785,-6.27212,106.87907,87.57422,0.42178,1.00000,87.57407,-6.50000,107.00000,0.00000,0.00000
573.17035,266.90222,266.90222,0.00000,5.09414,12.09414,24.59516,0.00000,0.00020,0.00020,0.00020,0.00000,0.00023,0.00023,-0.00321,0.01985,-0.00005,-0.00046,1.63613,0.10158,65.39484,64.86795,-6.27212,106.87907,87.57423,0.42180,1.00000,87.57401,-6.50000,107.00000,0.00000,0.00000
573.27112,267.00296,267.00296,0.00000,5.09417,12.09417,24.59519,0.00000,0.00018,0.00018,0.00018,0.00000,0.00021,0.00021,-0.00339,0.01970,-0.00005,-0.00046,1.63588,0.10157,65.39484,64.86795,-6.27212,106.87907,87.57425,0.42182,1.00000,87.57405,-6.50000,107.00000,0.00000,0.00000
573.37164,267.10352,267.10352,0.00000,5.09420,12.09420,24.59521,0.00000,0.00017,0.00018,0.00017,0.00000,0.00020,0.00020,-0.00339,0.01985,-0.00005,-0.00046,1.63564,0.10156,65.39484,64.86795,-6.27212,106.87907,87.57426,0.42184,1.00000,87.57408,-6.50000,107.00000,0.00000,0.00000
573.47284,267.20465,267.20465,0.00000,5.09422,12.09422,24.59524,0.00000,0.00013,0.00013,0.00013,0.00000,0.00014,0.00014,-0.00339,0.02040,-0.00005,-0.00046,1.63544,0.10156,65.39486,64.86797,-6.27212,106.87907,87.57427,0.42185,1.00000,87.57405,-6.50000,107.00000,0.00000,0.00000
573.57318,267.30505,267.30505,0.00000,5.09425,12.09425,24.59527,0.00000,0.00007,0.00007,0.00007,0.00000,0.00008,0.00008,-0.00340,0.02080,-0.00005,-0.00046,1.63532,0.10156,65.39487,64.86798,-6.27212,106.87907,87.57427,0.42185,1.00000,87.57408,-6.50000,107.00000,0.00000,0.00000
573.67450,267.40637,267.40637,0.00000,5.09428,12.09428,24.59530,0.00000,0.00039,0.00039,0.00039,0.00000,0.00045,0.00045,-0.00345,0.02092,-0.00005,-0.00046,1.63571,0.10166,65.39486,64.86797,-6.27212,106.87907,87.57426,0.42184,1.00000,87.57415,-6.50000,107.00000,0.00000,0.00000
573.77472,267.50659,267.50659,0.00000,5.09431,12.09431,24.59533,0.00000,0.00073,0.00073,0.00073,0.00000,0.00084,0.00084,-0.00347,0.02025,-0.00005,-0.00046,1.63689,0.10185,65.39487,64.86798,-6.27212,106.87907,87.57420,0.42176,1.00000,87.57415,-6.50000,107.00000,0.00000,0.00000
573.87592,267.60776,267.60776,0.00000,5.09434,12.09434,24.59535,0.00000,0.00067,0.00067,0.00067,0.00000,0.00077,0.00077,-0.00346,0.02013,-0.00005,-0.00046,1.63812,0.10198,65.39487,64.86799,-6.27212,106.87907,87.57413,0.42169,1.00000,87.57416,-6.50000,107.00000,0.00000,0.00000
573.97607,267.70792,267.70792,0.00000,5.09436,12.09436,24.59538,0.00000,0.00019,0.00019,0.00019,0.00000,0.00022,0.00022,-0.00338,0.01946,-0.00005,-0.00046,1.63861,0.10197,65.39491,64.86802,-6.27212,106.87907,87.57410,0.42166,1.00000,87.57413,-6.50000,107.00000,0.00000,0.00000
574.07599,267.80786,267.80786,0.00000,5.09439,12.09439,24.59541,0.00000,0.00020,0.00020,0.00020,0.00000,0.00023,0.00023,-0.00321,0.01985,-0.00005,-0.00046,1.63835,0.10192,65.39517,64.86829,-6.27212,106.87907,87.57412,0.42168,1.00000,87.57413,-6.50000,107.00000,0.00000,0.00000
574.17682,267.90869,267.90869,0.00000,5.09442,12.09442,24.59544,0.00000,0.00037,0.00038,0.00037,0.00000,0.00043,0.00043,-0.00337,0.01985,-0.00005,-0.00046,1.63790,0.10190,65.39528,64.86839,-6.27212,106.87907,87.57414,0.42170,1.00000,87.57416,-6.50000,107.00000,0.00000,0.00000
574.27637,268.00821,268.00821,0.00000,5.09445,12.09445,24.59547,0.00000,0.00043,0.00043,0.00043,0.00000,0.00049,0.00049,-0.00337,0.02013,-0.00005,-0.00046,1.63727,0.10187,65.39527,64.86839,-6.27212,106.87907,87.57417,0.42174,1.00000,87.57414,-6.50000,107.00000,0.00000,0.00000
574.37469,268.10657,268.10657,0.00000,5.09447,12.09447,24.59549,0.00000,0.00038,0.00038,0.00038,0.00000,0.00044,0.00044,-0.00338,0.02025,-0.00005,-0.00046,1.63669,0.10184,65.39527,64.86839,-6.27212,106.87907,87.57420,0.42177,1.00000,87.57413,-6.50000,107.00000,0.00000,0.00000
574.47498,268.20685,268.20685,0.00000,5.09450,12.09450,24.59552,0.00000,0.00031,0.00031,0.00031,0.00000,0.00036,0.00036,-0.00356,0.02013,-0.00005,-0.00046,1.63620,0.10182,65.39526,64.86838,-6.27212,106.87907,87.57423,0.42180,1.00000,87.57415,-6.50000,107.00000,0.00000,0.00000
574.57568,268.30753,268.30753,0.00000,5.09453,12.09453,24.59555,0.00000,0.00023,0.00023,0.00023,0.00000,0.00027,0.00027,-0.00433,0.02837,-0.00005,-0.00046,1.63581,0.10180,65.39529,64.86841,-6.27212,106.87907,87.57425,0.42182,1.00000,87.57414,-6.50000,107.00000,0.00000,0.00000
574.67651,268.40836,268.40836,0.00000,5.09456,12.09456,24.59558,0.00000,0.00006,0.00006,0.00006,0.00000,0.00007,0.00007,-0.00493,0.05498,-0.00005,-0.00046,1.63563,0.10181,65.39558,64.86869,-6.27212,106.87907,87.57426,0.42184,1.00000,87.57413,-6.50000,107.00000,0.00000,0.00000
574.77686,268.50870,268.50870,0.00000,5.09459,12.09459,24.59560,0.00000,0.00037,0.00037,0.00037,0.00000,0.00042,0.00042,-0.00326,0.05675,-0.00005,-0.00046,1.63611,0.10192,65.39585,64.86897,-6.27212,106.87907,87.57423,0.42181,1.00000,87.57417,-6.50000,107.00000,0.00000,0.00000
574.87842,268.61026,268.61026,0.00000,5.09461,12.09461,24.59563,0.00000,0.00057,0.00057,0.00057,0.00000,0.00066,0.00066,-0.00327,0.05202,-0.00005,-0.00046,1.63706,0.10207,65.39602,64.86913,-6.27212,106.87907,87.57418,0.42176,1.00000,87.57416,-6.50000,107.00000,0.00000,0.00000
574.97925,268.71112,268.71112,0.00000,5.09464,12.09464,24.59566,0.00000,0.00038,0.00038,0.00038,0.00000,0.00044,0.00044,-0.00302,0.05257,-0.00005,-0.00046,1.63782,0.10212,65.39601,64.86913,-6.27212,106.87907,87.57414,0.42171,1.00000,87.57416,-6.50000,107.00000,0.00000,0.00000
575.08026,268.81213,268.81213,0.00000,5.09467,12.09467,24.59569,0.00000,0.00004,0.00004,0.00004,0.00000,0.00005,0.00005,-0.00286,0.05187,-0.00005,-0.00046,1.63765,0.10204,65.39601,64.86913,-6.27212,106.87907,87.57416,0.42172,1.00000,87.57417,-6.50000,107.00000,0.00000,0.00000
575.18115,268.91299,268.91299,0.00000,5.09470,12.09470,24.59572,0.00000,0.00009,0.00009,0.00009,0.00000,0.00010,0.00010,-0.00210,0.05229,-0.00005,-0.00046,1.63782,0.10209,65.39601,64.86913,-6.27212,106.87907,87.57415,0.42171,1.00000,87.57416,-6.50000,107.00000,0.00000,0.00000
575.27930,269.01114,269.01114,0.00000,5.09473,12.09473,24.59575,0.00000,0.00011,0.00011,0.00011,0.00000,0.00012,0.00012,-0.00228,0.05119,-0.00005,-0.00046,1.63802,0.10214,65.39602,64.86913,-6.27212,106.87907,87.57413,0.42170,1.00000,87.57417,-6.50000,107.00000,0.00000,0.00000
575.37848,269.11032,269.11032,0.00000,5.09475,12.09475,24.59577,0.00000,0.00009,0.00009,0.00009,0.00000,0.00011,0.00011,-0.00228,0.05174,-0.00005,-0.00046,1.63818,0.10217,65.39603,64.86914,-6.27212,106.87907,87.57413,0.42169,1.00000,87.57422,-6.50000,107.00000,0.00000,0.00000
575.47980,269.21164,269.21164,0.00000,5.09478,12.09478,24.59580,0.00000,0.00006,0.00006,0.00006,0.00000,0.00007,0.00007,-0.00227,0.05162,-0.00005,-0.00046,1.63813,0.10216,65.39602,64.86913,-6.27212,106.87907,87.57413,0.42169,1.00000,87.57418,-6.50000,107.00000,0.00000,0.00000
575.58093,269.31277,269.31277,0.00000,5.09481,12.09481,24.59583,0.00000,0.00003,0.00003,0.00003,0.00000,0.00004,0.00004,-0.00227,0.05174,-0.00005,-0.00046,1.63808,0.10217,65.39602,64.86913,-6.27212,106.87907,87.57413,0.42170,1.00000,87.57417,-6.50000,107.00000,0.00000,0.00000
575.68182,269.41370,269.41370,0.00000,5.09484,12.09484,24.59586,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,-0.00209,0.05119,-0.00005,-0.00046,1.63803,0.10217,65.39602,64.86913,-6.27212,106.87907,87.57413,0.42170,1.00000,87.57418,-6.50000,107.00000,0.00000,0.00000
575.78320,269.51508,269.51508,0.00000,5.09487,12.09486,24.59588,0.00000,0.00005,0.00005,0.00005,0.00000,0.00005,0.00005,-0.00209,0.05092,-0.00005,-0.00046,1.63795,0.10218,65.39602,64.86913,-6.27212,106.87907,87.57414,0.42171,1.00000,87.57421,-6.50000,107.00000,0.00000,0.00000
575.88397,269.61581,269.61581,0.00000,5.09489,12.09489,24.59591,0.00000,0.00002,0.00002,0.00002,0.00000,0.00003,0.00003,-0.00209,0.05119,-0.00005,-0.00046,1.63789,0.10218,65.39601,64.86913,-6.27212,106.87907,87.57414,0.42171,1.00000,87.57424,-6.50000,107.00000,0.00000,0.00000
575.98511,269.71695,269.71695,0.00000,5.09492,12.09492,24.59594,0.00000,0.00013,0.00013,0.00013,0.00000,0.00015,0.00015,-0.00226,0.05162,-0.00005,-0.00046,1.63777,0.10217,65.39601,64.86913,-6.27212,106.87907,87.57415,0.42172,1.00000,87.57425,-6.50000,107.00000,0.00000,0.00000
576.08618,269.81802,269.81802,0.00000,5.09495,12.09495,24.59597,0.00000,0.00025,0.00025,0.00025,0.00000,0.00029,0.00029,-0.00207,0.05174,-0.00005,-0.00046,1.63745,0.10213,65.39601,64.86913,-6.27212,106.87907,87.57417,0.42173,1.00000,87.57423,-6.50000,107.00000,0.00000,0.00000
576.18469,269.91656,269.91656,0.00000,5.09498,12.09498,24.59600,0.00000,0.00031,0.00031,0.00031,0.00000,0.00036,0.00036,-0.00149,0.05080,-0.00005,-0.00046,1.63703,0.10209,65.39601,64.86913,-6.27212,106.87907,87.57419,0.42175,1.00000,87.57420,-6.50000,107.00000,0.00000,0.00000
576.28351,270.01535,270.01535,0.00000,5.09500,12.09500,24.59602,0.00000,0.00038,0.00038,0.00038,0.00000,0.00044,0.00044,-0.00017,0.04997,-0.00005,-0.00046,1.63653,0.10204,65.39600,64.86911,-6.27212,106.87907,87.57421,0.42179,1.00000,87.57415,-6.50000,107.00000,0.00000,0.00000
576.38397,270.11578,270.11578,0.00000,5.09503,12.09503,24.59605,0.00000,0.00034,0.00034,0.00034,0.00000,0.00039,0.00039,-0.00036,0.04945,-0.00005,-0.00046,1.63600,0.10199,65.39600,64.86912,-6.27212,106.87907,87.57424,0.42182,1.00000,87.57418,-6.50000,107.00000,0.00000,0.00000
576.48474,270.21658,270.21658,0.00000,5.09506,12.09506,24.59608,0.00000,0.00023,0.00023,0.00023,0.00000,0.00027,0.00027,-0.00037,0.05092,-0.00005,-0.00046,1.63560,0.10196,65.39600,64.86911,-6.27212,106.87907,87.57426,0.42184,1.00000,87.57424,-6.50000,107.00000,0.00000,0.00000
576.58563,270.31747,270.31747,0.00000,5.09509,12.09509,24.59611,0.00000,0.00012,0.00012,0.00012,0.00000,0.00013,0.00013,-0.00019,0.05107,-0.00005,-0.00046,1.63537,0.10195,65.39599,64.86910,-6.27212,106.87907,87.57427,0.42185,1.00000,87.57426,-6.50000,107.00000,0.00000,0.00000
576.68628,270.41812,270.41812,0.00000,5.09512,12.09512,24.59614,0.00000,0.00008,0.00008,0.00008,0.00000,0.00009,0.00009,-0.00021,0.05040,-0.00005,-0.00046,1.63534,0.10196,65.39599,64.86910,-6.27212,106.87907,87.57427,0.42185,1.00000,87.57432,-6.50000,107.00000,0.00000,0.00000
576.78729,270.51913,270.51913,0.00000,5.09514,12.09514,24.59616,0.00000,0.00051,0.00051,0.00051,0.00000,0.00058,0.00058,-0.00025,0.05040,-0.00005,-0.00046,1.63610,0.10210,65.39615,64.86926,-6.27212,106.87907,87.57423,0.42181,1.00000,87.57430,-6.50000,107.00000,0.00000,0.00000
576.88904,270.62088,270.62088,0.00000,5.09517,12.09517,24.59619,0.00000,0.00067,0.00067,0.00067,0.00000,0.00078,0.00078,-0.00025,0.05080,-0.00005,-0.00046,1.63719,0.10225,65.39642,64.86954,-6.27212,106.87907,87.57418,0.42176,1.00000,87.57429,-6.50000,107.00000,0.00000,0.00000
576.99005,270.72189,270.72189,0.00000,5.09520,12.09520,24.59622,0.00000,0.00022,0.00022,0.00022,0.00000,0.00026,0.00026,-0.00019,0.04930,-0.00005,-0.00046,1.63745,0.10219,65.39645,64.86956,-6.27212,106.87907,87.57417,0.42173,1.00000,87.57430,-6.50000,107.00000,0.00000,0.00000
577.09137,270.82324,270.82324,0.00000,5.09523,12.09523,24.59625,0.00000,0.00006,0.00006,0.00006,0.00000,0.00006,0.00006,0.00075,0.04851,-0.00005,-0.00046,1.63746,0.10218,65.39645,64.86956,-6.27212,106.87907,87.57417,0.42174,1.00000,87.57430,-6.50000,107.00000,0.00000,0.00000
577.19238,270.92426,270.92426,0.00000,5.09526,12.09526,24.59628,0.00000,0.00013,0.00013,0.00013,0.00000,0.00015,0.00015,0.00205,0.04701,-0.00005,-0.00046,1.63765,0.10224,65.39645,64.86956,-6.27212,106.87907,87.57417,0.42173,1.00000,87.57430,-6.50000,107.00000,0.00000,0.00000
577.29407,271.02594,271.02594,0.00000,5.09528,12.09529,24.59630,0.00000,0.00012,0.00012,0.00012,0.00000,0.00014,0.00014,0.00205,0.04634,-0.00005,-0.00046,1.63793,0.10231,65.39667,64.86978,-6.27212,106.87907,87.57414,0.42171,1.00000,87.57433,-6.50000,107.00000,0.00000,0.00000
577.39551,271.12735,271.12735,0.00000,5.09531,12.09531,24.59633,0.00000,0.00006,0.00006,0.00006,0.00000,0.00007,0.00007,0.00205,0.04579,-0.00005,-0.00046,1.63811,0.10235,65.39681,64.86993,-6.27212,106.87907,87.57413,0.42170,1.00000,87.57437,-6.50000,107.00000,0.00000,0.00000
577.49707,271.22891,271.22891,0.00000,5.09534,12.09534,24.59636,0.00000,0.00019,0.00019,0.00019,0.00000,0.00022,0.00022,0.00188,0.04662,-0.00005,-0.00046,1.63800,0.10235,65.39681,64.86993,-6.27212,106.87907,87.57415,0.42172,1.00000,87.57436,-6.50000,107.00000,0.00000,0.00000
577.59741,271.32928,271.32928,0.00000,5.09537,12.09537,24.59639,0.00000,0.00028,0.00028,0.00028,0.00000,0.00032,0.00032,0.00189,0.04662,-0.00005,-0.00046,1.63786,0.10238,65.39681,64.86993,-6.27212,106.87907,87.57419,0.42176,1.00000,87.57442,-6.50000,107.00000,0.00000,0.00000
577.69849,271.43030,271.43030,0.00000,5.09540,12.09540,24.59642,0.00000,0.00031,0.00031,0.00031,0.00000,0.00036,0.00036,0.00207,0.04594,-0.00005,-0.00046,1.63763,0.10243,65.39680,64.86992,-6.27212,106.87907,87.57424,0.42181,1.00000,87.57440,-6.50000,107.00000,0.00000,0.00000
577.79932,271.53119,271.53119,0.00000,5.09543,12.09543,24.59645,0.00000,0.00030,0.00030,0.00030,0.00000,0.00035,0.00035,0.00189,0.04662,-0.00005,-0.00046,1.63737,0.10248,65.39681,64.86993,-6.27212,106.87907,87.57430,0.42186,1.00000,87.57437,-6.50000,107.00000,0.00000,0.00000
577.90039,271.63226,271.63226,0.00000,5.09545,12.09545,24.59647,0.00000,0.00029,0.00029,0.00029,0.00000,0.00033,0.00033,0.00171,0.04674,-0.00005,-0.00046,1.63712,0.10253,65.39681,64.86993,-6.27212,106.87907,87.57434,0.42191,1.00000,87.57436,-6.50000,107.00000,0.00000,0.00000
578.00201,271.73386,271.73386,0.00000,5.09548,12.09548,24.59650,0.00000,0.00028,0.00028,0.00028,0.00000,0.00032,0.00032,0.00189,0.04674,-0.00005,-0.00046,1.63689,0.10256,65.39680,64.86992,-6.27212,106.87907,87.57439,0.42196,1.00000,87.57430,-6.50000,107.00000,0.00000,0.00000
578.10309,271.83496,271.83496,0.00000,5.09551,12.09551,24.59653,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00170,0.04646,-0.00005,-0.00046,1.63669,0.10259,65.39680,64.86992,-6.27212,106.87907,87.57444,0.42200,1.00000,87.57436,-6.50000,107.00000,0.00000,0.00000
578.20416,271.93604,271.93604,0.00000,5.09554,12.09554,24.59656,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00170,0.04662,-0.00005,-0.00046,1.63647,0.10261,65.39685,64.86996,-6.27212,106.87907,87.57449,0.42205,1.00000,87.57433,-6.50000,107.00000,0.00000,0.00000
578.30444,272.03629,272.03629,0.00000,5.09557,12.09557,24.59658,0.00000,0.00028,0.00028,0.00028,0.00000,0.00033,0.00033,0.00189,0.04662,-0.00005,-0.00046,1.63623,0.10263,65.39701,64.87012,-6.27212,106.87907,87.57453,0.42210,1.00000,87.57437,-6.50000,107.00000,0.00000,0.00000
578.40497,272.13684,272.13684,0.00000,5.09559,12.09559,24.59661,0.00000,0.00029,0.00029,0.00029,0.00000,0.00033,0.00033,0.00189,0.04646,-0.00005,-0.00046,1.63598,0.10264,65.39701,64.87012,-6.27212,106.87907,87.57458,0.42214,1.00000,87.57441,-6.50000,107.00000,0.00000,0.00000
578.50446,272.23633,272.23633,0.00000,5.09562,12.09562,24.59664,0.00000,0.00028,0.00028,0.00028,0.00000,0.00033,0.00033,0.00131,0.04634,-0.00005,-0.00046,1.63573,0.10265,65.39702,64.87013,-6.27212,106.87907,87.57462,0.42220,1.00000,87.57444,-6.50000,107.00000,0.00000,0.00000
578.60620,272.33804,272.33804,0.00000,5.09565,12.09565,24.59667,0.00000,0.00028,0.00028,0.00028,0.00000,0.00032,0.00032,0.00171,0.04646,-0.00005,-0.00046,1.63548,0.10266,65.39703,64.87014,-6.27212,106.87907,87.57468,0.42225,1.00000,87.57442,-6.50000,107.00000,0.00000,0.00000
578.70441,272.43628,272.43628,0.00000,5.09568,12.09568,24.59669,0.00000,0.00029,0.00029,0.00029,0.00000,0.00033,0.00033,0.00131,0.04634,-0.00005,-0.00046,1.63524,0.10266,65.39703,64.87014,-6.27212,106.87907,87.57472,0.42230,1.00000,87.57439,-6.50000,107.00000,0.00000,0.00000
578.80511,272.53699,272.53699,0.00000,5.09570,12.09571,24.59672,0.00000,0.00030,0.00030,0.00030,0.00000,0.00034,0.00034,0.00131,0.04634,-0.00005,-0.00046,1.63496,0.10266,65.39720,64.87032,-6.27212,106.87907,87.57477,0.42235,1.00000,87.57441,-6.50000,107.00000,0.00000,0.00000
578.90680,272.63864,272.63864,0.00000,5.09573,12.09573,24.59675,0.00000,0.00028,0.00028,0.00028,0.00000,0.00033,0.00033,0.00131,0.04634,-0.00005,-0.00046,1.63469,0.10267,65.39721,64.87032,-6.27212,106.87907,87.57481,0.42240,1.00000,87.57450,-6.50000,107.00000,0.00000,0.00000
579.00549,272.73734,272.73734,0.00000,5.09576,12.09576,24.59678,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00130,0.04619,-0.00005,-0.00046,1.63451,0.10268,65.39721,64.87032,-6.27212,106.87907,87.57486,0.42244,1.00000,87.57447,-6.50000,107.00000,0.00000,0.00000
579.10614,272.83795,272.83795,0.00000,5.09579,12.09579,24.59681,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00130,0.04646,-0.00005,-0.00046,1.63441,0.10269,65.39721,64.87032,-6.27212,106.87907,87.57491,0.42248,1.00000,87.57446,-6.50000,107.00000,0.00000,0.00000
579.20428,272.93610,272.93610,0.00000,5.09582,12.09582,24.59683,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00130,0.04634,-0.00005,-0.00046,1.63438,0.10270,65.39721,64.87032,-6.27212,106.87907,87.57494,0.42251,1.00000,87.57451,-6.50000,107.00000,0.00000,0.00000
579.30542,273.03729,273.03729,0.00000,5.09584,12.09584,24.59686,0.00000,0.00026,0.00026,0.00026,0.00000,0.00030,0.00030,0.00130,0.04634,-0.00005,-0.00046,1.63436,0.10272,65.39722,64.87033,-6.27212,106.87907,87.57497,0.42254,1.00000,87.57455,-6.50000,107.00000,0.00000,0.00000
579.40668,273.13855,273.13855,0.00000,5.09587,12.09587,24.59689,0.00000,0.00025,0.00026,0.00026,0.00000,0.00029,0.00029,0.00130,0.04646,-0.00005,-0.00046,1.63429,0.10273,65.39721,64.87032,-6.27212,106.87907,87.57501,0.42258,1.00000,87.57463,-6.50000,107.00000,0.00000,0.00000
579.50787,273.23975,273.23975,0.00000,5.09590,12.09590,24.59692,0.00000,0.00026,0.00026,0.00026,0.00000,0.00030,0.00030,0.00131,0.04646,-0.00005,-0.00046,1.63416,0.10274,65.39721,64.87032,-6.27212,106.87907,87.57506,0.42262,1.00000,87.57464,-6.50000,107.00000,0.00000,0.00000
579.60846,273.34033,273.34033,0.00000,5.09593,12.09593,24.59695,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00170,0.04634,-0.00005,-0.00046,1.63396,0.10274,65.39721,64.87032,-6.27212,106.87907,87.57510,0.42267,1.00000,87.57466,-6.50000,107.00000,0.00000,0.00000
579.70959,273.44144,273.44144,0.00000,5.09596,12.09596,24.59698,0.00000,0.00027,0.00028,0.00028,0.00000,0.00032,0.00032,0.00131,0.04619,-0.00005,-0.00046,1.63372,0.10274,65.39720,64.87032,-6.27212,106.87907,87.57515,0.42271,1.00000,87.57471,-6.50000,107.00000,0.00000,0.00000
579.81122,273.54309,273.54309,0.00000,5.09598,12.09598,24.59700,0.00000,0.00028,0.00028,0.00028,0.00000,0.00032,0.00032,0.00131,0.04634,-0.00005,-0.00046,1.63347,0.10274,65.39720,64.87032,-6.27212,106.87907,87.57520,0.42276,1.00000,87.57477,-6.50000,107.00000,0.00000,0.00000
579.91217,273.64401,273.64401,0.00000,5.09601,12.09601,24.59703,0.00000,0.00028,0.00028,0.00028,0.00000,0.00033,0.00033,0.00113,0.04634,-0.00005,-0.00046,1.63321,0.10274,65.39720,64.87032,-6.27212,106.87907,87.57524,0.42281,1.00000,87.57479,-6.50000,107.00000,0.00000,0.00000
580.01379,273.74564,273.74564,0.00000,5.09604,12.09604,24.59706,0.00000,0.00027,0.00028,0.00028,0.00000,0.00032,0.00032,0.00131,0.04634,-0.00005,-0.00046,1.63295,0.10274,65.39720,64.87032,-6.27212,106.87907,87.57529,0.42285,1.00000,87.57482,-6.50000,107.00000,0.00000,0.00000
580.11279,273.84467,273.84467,0.00000,5.09607,12.09607,24.59709,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00112,0.04646,-0.00005,-0.00046,1.63273,0.10273,65.39720,64.87032,-6.27212,106.87907,87.57533,0.42290,1.00000,87.57487,-6.50000,107.00000,0.00000,0.00000
580.21436,273.94620,273.94620,0.00000,5.09610,12.09610,24.59711,0.00000,0.00026,0.00026,0.00026,0.00000,0.00030,0.00030,0.00170,0.04634,-0.00005,-0.00046,1.63252,0.10273,65.39720,64.87032,-6.27212,106.87907,87.57538,0.42294,1.00000,87.57486,-6.50000,107.00000,0.00000,0.00000
580.31610,274.04794,274.04794,0.00000,5.09612,12.09612,24.59714,0.00000,0.00026,0.00026,0.00026,0.00000,0.00030,0.00030,0.00131,0.04646,-0.00005,-0.00046,1.63233,0.10273,65.39720,64.87032,-6.27212,106.87907,87.57542,0.42299,1.00000,87.57484,-6.50000,107.00000,0.00000,0.00000
580.41455,274.14642,274.14642,0.00000,5.09615,12.09615,24.59717,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00131,0.04634,-0.00005,-0.00046,1.63213,0.10273,65.39720,64.87032,-6.27212,106.87907,87.57546,0.42303,1.00000,87.57489,-6.50000,107.00000,0.00000,0.00000
580.51276,274.24460,274.24460,0.00000,5.09618,12.09618,24.59720,0.00000,0.00028,0.00028,0.00028,0.00000,0.00032,0.00032,0.00131,0.04634,-0.00005,-0.00046,1.63189,0.10272,65.39720,64.87032,-6.27212,106.87907,87.57551,0.42308,1.00000,87.57494,-6.50000,107.00000,0.00000,0.00000
580.61328,274.34512,274.34512,0.00000,5.09621,12.09621,24.59723,0.00000,0.00028,0.00028,0.00028,0.00000,0.00032,0.00032,0.00131,0.04634,-0.00005,-0.00046,1.63164,0.10270,65.39720,64.87032,-6.27212,106.87907,87.57555,0.42312,1.00000,87.57498,-6.50000,107.00000,0.00000,0.00000
580.71167,274.44354,274.44354,0.00000,5.09623,12.09623,24.59725,0.00000,0.00028,0.00028,0.00028,0.00000,0.00032,0.00032,0.00131,0.04634,-0.00005,-0.00046,1.63139,0.10269,65.39719,64.87031,-6.27212,106.87907,87.57560,0.42317,1.00000,87.57501,-6.50000,107.00000,0.00000,0.00000
580.81018,274.54202,274.54202,0.00000,5.09626,12.09626,24.59728,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00131,0.04634,-0.00005,-0.00046,1.63116,0.10269,65.39719,64.87031,-6.27212,106.87907,87.57565,0.42321,1.00000,87.57507,-6.50000,107.00000,0.00000,0.00000
580.90906,274.64093,274.64093,0.00000,5.09629,12.09629,24.59731,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00131,0.04646,-0.00005,-0.00046,1.63095,0.10268,65.39720,64.87032,-6.27212,106.87907,87.57569,0.42326,1.00000,87.57516,-6.50000,107.00000,0.00000,0.00000
581.01062,274.74246,274.74246,0.00000,5.09632,12.09632,24.59734,0.00000,0.00026,0.00027,0.00026,0.00000,0.00030,0.00030,0.00131,0.04634,-0.00005,-0.00046,1.63074,0.10269,65.39725,64.87037,-6.27212,106.87907,87.57574,0.42330,1.00000,87.57524,-6.50000,107.00000,0.00000,0.00000
581.11072,274.84256,274.84256,0.00000,5.09634,12.09634,24.59736,0.00000,0.00027,0.00027,0.00027,0.00000,0.00031,0.00031,0.00131,0.04634,-0.00005,-0.00046,1.63053,0.10271,65.39753,64.87064,-6.27212,106.87907,87.57578,0.42335,1.00000,87.57529,-6.50000,107.00000,0.00000,0.00000
